,userId,restaurantId,rating,user,restaurant
1020123,WM2fAgIlZJ6AviCrH5iMow,PHhZy5zYULNF-oz-2Jz9KA,1,185,6752
2448551,53JHz4dbMg9JfuzakOZK4A,4ps8XJFZWi9nNwiWUcycVA,4,433,14308
3119754,UJrxRDK1OhisCqM0VdGUCQ,safPeH-s-P56V6wt6G0sFg,3,587,17714
2481436,cZMn2p8HbzEkFknbvM8e9A,YPavuOh2XsnRbLfl0DH2lQ,2,439,1611
5048407,NAcOrPUT_8kze3cXhym_SQ,wh_td2_DBlD4KnFgFevW4A,4,964,26916
3680698,RBZ_kMjowV0t6_nv2UKaDQ,mSNCAnv5-W40MoH8VL_VYQ,4,599,21356
1928700,MFnXQb1R1IGLL_-W4oflJw,3ohJ9WQLb5Cbb_j1zdJ-xg,5,357,5653
2882933,aBVjbgcfVVIBHvLhhnlT1w,scyzFE_1028TmYpOkB9OMg,5,545,16633
527121,nXMMoDzXRByQiWH9cf-FAQ,fSFzgt_QzJRUN0qNzTAwig,3,99,4472
5178080,BTxxGYdw8CNV7UZGc9YU1Q,_c3ixq9jYKxhLUB0czi0ug,3,989,4487
608653,aU8saUu9QhSFvnYeUsxO-A,WTGmtvIE1v9uEBZxiyXImQ,4,105,4892
3866855,MMf0LhEk5tGa1LvN7zcDnA,BBTkC1Z3ZnEE916SkCONIg,4,715,20344
1788070,5hF7C9dd9tuNTLPZ4KBLyA,01fuY2NNscttoTxOYbuZXw,4,344,2199
1971045,o68A_3bAJTge-ioGXHdxKA,UVqqsfogFwG_llByAzUQQg,5,350,12436
1891486,8GOrinzSGFIefx9LWeOfYQ,E62l6LwZJ7lKaExcUbrtYw,1,369,11128
1542410,pvwEROiu2kfTqyp6cG2HIA,5tzVejwJVQBKOG90FYDzwA,5,296,9798
3950927,MMf0LhEk5tGa1LvN7zcDnA,11bhfBbcFypczdz3N_w6iw,3,715,22329
3159723,1fNQRju9gmoCEvbPQBSo7w,q1R4-UD8Al-2G226g0Ij0A,3,561,4865
5018491,htzxDWzRt4Xd7UGy4t0yAw,wyJReExi6vNi0ZJJaI3hvg,5,959,26750
1496635,ZoNEuIMtwJ4BFTG5zs7aqQ,8xPmlVJy2o6x0J04CBpEMQ,5,279,6528
1139683,3Hn5PexeY0tir0uFWk4jJg,q3dJQtwZQrrurNT-1bNKgQ,5,234,7495
3671082,Kgxvv4DFWimTD3DlBhjbmw,Zio3nvciGuJi-TxgBl7-vA,5,691,12353
4062321,7bwDw99gKkuxr-zBtzqvCg,u_vPjx925UPEG9DFOAAvFQ,2,772,3227
4652951,8o6oWQsJ6mcDgks4EgOXug,knzoe3kCaoh4gkGwA3l6Aw,5,896,25516
3168378,tH0uKD-vNwMoEc3Xk3Cbdg,z5J9U_HU4iVLwaCH6rdC2w,4,533,9299
3276049,ehzvSXsijzgxsYHvXeaS-Q,lVKCBBt2wvsL0ST0r6nspg,5,628,18813
2561494,gSO_NFz9zJaddMbldkfOfw,iGEvDk6hsizigmXhDKs2Vg,4,483,8436
3346552,Tev8inQUBWi0bvZzR-_Q2w,LFs5jyYdXlzi0SpAYi1eSA,5,644,2276
3602006,iTxPwAK3uqAIg1YtB2nFKw,EUxbuNT8BYPs_h0vVMy2pg,5,672,5003
901995,kaJCbdYCy657hmpY6Eb82w,Qx36_lVL-nPThPRzk9VGag,4,175,6219
4562903,4wp4XI9AxKNqJima-xahlg,iuOK9_SBaJ5y0xzu4Fy4IQ,5,877,24760
4145780,x7zoxuIXfaPNDl_CJOBlpA,k6Y0a8hgV4ec875CqPWSFw,5,796,20855
1963624,QuZbJquRtbY9O9JrB9NpxQ,1veVZUawy7IhIc5oDpRRQA,5,311,3138
3633270,cvwNVNGo7Kg3SptTPMBnFQ,iL2-xJ4-eMsJk88PsbivbQ,4,680,8923
1727210,tCbEkK11lnqeaNVkhlurrQ,fEGzLmVZNmt8SzSnMS_Xng,5,301,10840
4729143,PXe-x5SAMzAEn8EOBCVgeA,3ZNKTN4QC5Evf7JYFhWvww,3,912,25848
4196355,p_V_zLZgw7nvR5XDeilU_w,UXFLCGw1yOCajlMONYQM1w,5,811,19980
3462843,s2mWwdMzn5opTlJLyfhKtA,NA7XJzFo9SfN-8KhTFv1bQ,4,664,18468
3553546,pMefTWo6gMdx8WhYSA2u3w,XiXu6WHbDoopKpeg7DfKdQ,3,557,20620
4566078,4wp4XI9AxKNqJima-xahlg,JTKzGJvIK9yuoUf-erV2qQ,4,877,24972
1924119,LMhTti4tnUvPwON8yREDcg,mToU0Yt35ZQzX5kB8v1e1w,4,326,12038
3178270,abjbSx8sKnKYV8mUVnU9gg,rFts3K15URoBWEmtZW9Whg,1,605,18041
4251854,oIxsWOWytMmV4bf_ffo01w,9dqdzRzjSfbnMvjUGqWBAw,4,755,2087
810688,TbhyP24zYZqZ2VJZgu1wrg,HkHTdTvzbn-bmeQv_-2u0Q,5,153,304
4599445,QfFQvV6tcSg2cnbZORK3sg,gqGvV1NUVjtLeiCGV4NpDA,3,886,25234
724463,m7z-tX6XDZ27xGhGjnI21w,ctEDsN8pX1dqCFbYaqruyw,1,127,5374
1463249,8DEyKVyplnOcSKx39vatbg,FhHjoOk1mAqT870lZERYAQ,4,235,9190
211665,dIIKEfOgo0KqUfGQvGikPg,e5S5E2iGFs0fU1XMPmhWBw,4,43,1506
2891373,9OYlUJNM5z39Qr-hSyKGRw,L7txS44bvz862djgTOim9w,4,546,836
2448530,53JHz4dbMg9JfuzakOZK4A,id7DRF8fzf4XwZr-IedLRg,5,433,2405
1874912,i6V3NyTdkBVwPpH7r2BINA,WoOJS2SGK08p9vIVCPyTsA,3,341,11679
3790515,MMf0LhEk5tGa1LvN7zcDnA,uxKGdN6hKQniEKV7J6_DsQ,1,715,10555
1944313,vwi68eg4bmJHMSYq3jP2OQ,DzVexh7EGld_2ziA1lRq9w,4,366,5603
4565393,4wp4XI9AxKNqJima-xahlg,#NAME?,2,877,7043
3061501,UV4PZQSad81lOg3Az6B7cw,A029GQG1S3ekPit6cObcBA,2,574,17446
2237050,Z050g0t-eFGMJot7RJa6Bw,W5Qhm1Jfu6-4lCWHmUzVWQ,1,418,13444
2168768,aq7PsU-EerT2gSPsBc_FCw,wKA2y-F_fPcBDOkpzDB9eQ,5,361,6476
4231195,Ga9DnmdmhE0Zzs_jRtmrfA,fAs5V6rL29qSjKF7GZH5vw,3,819,23658
2713177,gSO_NFz9zJaddMbldkfOfw,Ux2wCjtzYHiwtbPWa892ug,4,483,15795
2587059,PKEzKWv_FktMm2mGPjwd0Q,U9aA5H13y7t9xWnoQslV0Q,3,411,12433
2879231,Bu9io2JIf3Mgat6QKGw4IA,c7lAaz-pW58i1h1rSlyqcw,3,543,4469
2457260,nNUEtgiiGnDw3fZvmiRcdw,_pBXtjN43eqMV0XZTz7nmw,3,457,1076
1034094,Uk-PA5mk2A8NMjRdeBYJiw,0xzmIBsJQc5eUNLucFrZ0Q,4,204,6809
3703085,aCaWGbG_xNc0Kjz-GvnF0w,qWx-fCSSeE_jSd67cbh9YA,4,718,21443
3866694,oXvYpri1ofscaiEqmCjknA,0pu_8knqw4Mt9tuVD_Qhbw,3,727,22081
4251844,oIxsWOWytMmV4bf_ffo01w,hggVnGwA5042-ABxqeJX-A,4,755,5591
1375731,Ldb5uhaMz0S_t2BNmeM3Dg,bxRFIGAcYREvDBT3Nw3Vaw,2,269,8818
2268320,PKEzKWv_FktMm2mGPjwd0Q,vIAEWbTJc657yN8I4z7whQ,4,411,13575
3445541,tH0uKD-vNwMoEc3Xk3Cbdg,pKk7jCFIm96qDdk0laVT2w,4,533,4303
3307905,Jv1N4dr8Auo5PtssZZF5jA,w6F502EKMyn3ONbGT2bQxw,4,616,19072
5155744,#NAME?,SgSVJWgMwFteYyz4OlHu9Q,5,982,25514
2719979,rW8WuLpZPk9btE3TgkQw2Q,yuhnMOLGmXHhQxyp1V_rBw,5,512,15924
4295151,UDFIZXP0kOb2xKoYToTS6w,4S07UnBORgzvHWAGbLe7Sg,4,814,24101
1463321,8DEyKVyplnOcSKx39vatbg,g8OnV26ywJlZpezdBnOWUQ,5,235,4709
4295149,UDFIZXP0kOb2xKoYToTS6w,1lLJDy73uBp_I2LJ0B0Fkw,2,814,431
5073892,Bf-X9oxiiRvzgrwguUWoeg,RXaxKQJtExnRZX1inf8Nyg,4,963,10222
2841635,bDmgUoxWVM4IcXAYlkhoLQ,ohEnmKpF7i2_ujme1p_vUQ,4,538,1111
3389258,ehzvSXsijzgxsYHvXeaS-Q,B_coag5he5jNWLAgdHomYg,3,628,15808
93138,AFcVfDtAINvHM06jujBMIg,UtsJThJWezQCAz1Ag2PaBQ,4,16,645
3597685,n1cGg7NpJspFPUcyYO4lzw,ob33SuNNHgODbhq11b0EIw,5,693,20905
3013010,PKEzKWv_FktMm2mGPjwd0Q,jx59KluNNSoyWrQmVM6ZWw,3,411,17232
4212726,6Y-l3x4LpUNhTBVMTFmTmA,SFaCcwpIKjrpnT1IjzEDdg,4,805,11155
750349,m7z-tX6XDZ27xGhGjnI21w,UF2VZtuv1-pAyiGvFBCgxg,4,127,5544
4702789,gVmUR8rqUFdbSeZbsg6z_w,VEe-_Yc1fbEtUjkACEjLpA,4,908,1399
3674510,OWnYWg8L67W-moQJkjrXPQ,R3TC2oq8fQK9c9BNMZ-ynA,5,711,4299
3106750,zgV0ZroIF956gw4cul8MHA,5FIOXmUE3qMviX9GafGH-Q,5,521,556
3281699,#NAME?,cREumgxq2gBEi0YJ5FVb9w,1,572,5377
4564230,4wp4XI9AxKNqJima-xahlg,bITJXsOT4hCqahJc1dHMDQ,2,877,24849
2546081,Y9kqjPcj-QCsH48PWATQ3g,4qG3Gh8QyugC1XvoTlmgcQ,4,481,3215
1591395,neMi0e3dZaUtX7Sg-3Qytw,2aiaryk7kgUBhXhVu-9vHg,4,312,9940
2201577,jfUTkA8sIhiw5ahn9-9HPg,J5Xy8yFopqWwOYr1BV91sQ,4,402,3831
3330558,RBZ_kMjowV0t6_nv2UKaDQ,J0D_svyAjf9qCLTxxAb-wQ,4,599,19235
3514577,ZNkpsi353TRp2AhFFT9V-Q,7FjDpwsPuQtjI-PSgfTAXg,1,673,20387
2097759,ZYdPYCi5UP75TrcGZV1FjA,2m2O7o-E_jYvgvdkT6x_lA,3,337,10685
2417908,PKEzKWv_FktMm2mGPjwd0Q,UAOm069sCFAHQoikZYQ-EA,4,411,7781
2507843,Ib9zhpv7Mimfho4s0-UGlA,pCWg4B0R5gauQR4SJ9VDmw,5,470,14771
2881516,TJNkg75ODHabE5GBfV5wRQ,orMyWvonOj55yswWf-k72Q,5,525,16617
345462,PwUhDBmbL1QZcm_BAjavRg,RRWJ1l8YDNYKh8LV7QRabw,3,70,2541
4231220,Ga9DnmdmhE0Zzs_jRtmrfA,Xl6MXK70B7kO8uXYnDLvgQ,4,819,23683
2810070,tH0uKD-vNwMoEc3Xk3Cbdg,OaksCsORs2tUGxSJWhydJg,4,533,16328
5218453,nrwz6YqWgOojg4T0tbSIQw,Wc9UpJhOcdSj7olZkz7SJA,4,984,17002
4592148,nDV-9a37-ckn73jdZIuIXw,c1gEqdcI9ocM3hkP2xtWHg,5,882,25216
5178128,BTxxGYdw8CNV7UZGc9YU1Q,zDQZZZhb8VOk8EaoN3HeTA,1,989,2836
3679707,pMefTWo6gMdx8WhYSA2u3w,MM5Fdfqf87QpTkHIKZNVdg,5,557,8805
4513780,N0qq4upibIRvLzE2SzVPtQ,wFxDhEaif1fJM8pBK4CD2A,3,864,24546
3729295,H7fr4A3OlKtDr-sNn8BIlw,kE8hSuvO6eKtbRA1k541Jg,5,698,21599
1843426,MFnXQb1R1IGLL_-W4oflJw,z5dE6ACPVnoyOOiAynMhmw,3,357,9134
4368553,dqKGX-Zz61Cz62S86mHNmg,MWvfffAggIKAV8pBfi-Gyw,3,841,13177
3689463,4PQhC-zTQ4ACEN0-r39JuQ,p3qjmdZZFEMOTWJjmdTa3Q,4,714,3585
202269,iN7T3vQoC3v_MPs2TzH5Zw,GxSxxnnUkLJrfR2aznPLPg,4,38,1166
3393831,aQJtyvmZg3kCd-tfZ6PLeg,PtJ02ZaHGB7yQxMHI7hDMw,5,637,10790
4203099,x7zoxuIXfaPNDl_CJOBlpA,HQl28KMwrEKHqhFrrDqVNQ,4,796,882
4918514,4d13xAX2jp2EbGF8I9eZZw,MVg8_dWzoCtGjBvWCatjjQ,5,945,26380
4564266,4wp4XI9AxKNqJima-xahlg,8edTRAKWTzd0B_sfb8ekeQ,5,877,7060
1305828,DLYdsGbx6fJfoIxXS0nQsg,Rj3wnYT1QAxpJlRT5mMc-g,4,254,8420
1853745,aq7PsU-EerT2gSPsBc_FCw,7sPNbCx7vGAaH7SbNPZ6oA,5,361,2713
710174,m7z-tX6XDZ27xGhGjnI21w,0B3W6KxkD3o4W4l6cq735w,4,127,5333
2714839,9EWR2_AULBcXID8ptXX_kA,pZ1quwXnYozLIZIVABojhw,4,511,361
816949,2LYQOba1sYUTIWYms-O3gA,XTYEhwaaO_YjXcOGL_uBIQ,5,157,2686
2738660,m5TrSqDv9QU3y1W2kPJPRA,r-wz3rmeNGLBMOqtfXnxog,5,517,15995
4368479,dqKGX-Zz61Cz62S86mHNmg,gy5pr5bFAjOL5rERSdMCLg,3,841,565
1803376,o3ySno91ogR3UVm6z3wcag,eIHt8C4758JWItDDs14Y_g,1,349,11197
2328631,JY_--xgbF2WYzGywcFKf0A,WPV0ucYjnb2HOrNxSopv6A,4,435,13850
780501,m7z-tX6XDZ27xGhGjnI21w,fzHBvd0HZm1yB3UIMqZ3bA,1,127,5658
729923,PJbeI5uqD9kSCikoV5FaQg,2GmGT-7QjowR1ihup3FbVA,5,140,1105
5170509,6-g1Aw92UoDijvc4k-wWdw,UBdb2Z1frQ9SimC6GsqhSQ,5,988,27330
4280363,UDFIZXP0kOb2xKoYToTS6w,yqxj3XDFcPzMtWynvERZiA,4,814,24087
2275070,Xop8tuUgi1wWhZ2UNo8I9Q,TQWksXNUZyH5_QJmn6Qt_Q,2,424,13670
1924159,LMhTti4tnUvPwON8yREDcg,uBMfhCCz1e4imz-J-9zMUg,5,326,12077
4620737,bpgbVPJcG-wQ4cNBcPPIxw,aGAeYVf2sBygo2OJJBbuIg,3,892,13519
3778357,JRqMFKGxx6DnTGZrxwQZaA,KkmPDIWzvwbBpyqOHT6pcQ,1,736,9647
5191458,#NAME?,fhvLEIKdL8Xw3ZKrHCPcpA,2,982,21684
3432545,PKEzKWv_FktMm2mGPjwd0Q,_F3AMoo_zdl-he384ISQbw,5,411,19983
2709035,PeLGa5vUR8_mcsn-fn42Jg,wl0QZqAzr1DelslQ02JGCQ,5,413,1980
4767467,NFgvM7LMx5Ocsxr7J2_sVA,53jjJCXpXSRaHfu_ZJePRA,4,919,9868
5018490,htzxDWzRt4Xd7UGy4t0yAw,qWSwDbtJRBvKTiMpH3rNLQ,2,959,26749
3800587,aCaWGbG_xNc0Kjz-GvnF0w,Ol4QM1QI5GlK36t2sGC7KA,4,718,21875
1880743,-50XWnmQGqBgEI-9ANvLlg,dVhGY-mNwTWQzK01Zxuclw,4,367,11796
1456630,5PdDGXxiuWiT766FeWWdRw,XyJFzd8Ftw9hzzWSBUEIMw,1,284,9179
4610487,OK2JrZojMDPwb6veZLC4Gw,sVdGXBgEv5DOlLuFop_rhQ,5,891,25314
3950924,MMf0LhEk5tGa1LvN7zcDnA,9yESUcIVarhYEabIMj844Q,5,715,680
3055920,tH0uKD-vNwMoEc3Xk3Cbdg,2iTsRqUsPGRH1li1WVRvKQ,5,533,8201
810690,TbhyP24zYZqZ2VJZgu1wrg,LE94B7yvaxh0l_wh_yEpjg,5,153,5746
474343,gwIqbXEXijQNgdESVc07hg,mspZuHQ8rVXpyVMqQIKw_A,2,94,3732
4368536,dqKGX-Zz61Cz62S86mHNmg,FoIcedqvRlwlaVVJtuCE_w,2,841,24303
2003604,i6V3NyTdkBVwPpH7r2BINA,q0tMKr-hzS4UT0RArdZfzQ,5,341,3544
2481260,nzsv-p1O8gCfP3XijfQrIw,El4FC8jcawUVgw_0EIcbaQ,2,447,1086
5048391,NAcOrPUT_8kze3cXhym_SQ,AYLxEeVq8NKG2UhcBiggrA,4,964,3515
3674,0c8vgK5B-Ivu5kcvOPxNIg,pIjXZTJvD7wzMwub5du0xQ,5,0,18
1496645,ZoNEuIMtwJ4BFTG5zs7aqQ,_kbxNHWv2Z6o-TJZKWmzhg,2,279,9612
5058678,4LHZzxTvMo6xjH5yXLAaxg,6g8S6V0iyYu6QMvt0QfIqA,5,966,16699
3537327,nefYrZL3vAdTd9SBPf8kPg,cdLBNUBgPurw3PyLXvbiGA,3,677,20506
983110,vJGLEHyhCs9V-5fAe-xx3w,VKQhuFBxAMFOvcSG6RuCEA,2,168,6586
4863689,3_4-eRoGsGUj_LI0InHIDw,LcpMlrBYYSrUhZKfLS5JGg,1,936,26310
5170503,6-g1Aw92UoDijvc4k-wWdw,OFnif1n1Za196N1qyx25wQ,4,988,18499
2839599,TMaBWSv75DEuXyZlGJj6cg,RsREl3LkFGiwbt3kGIX4Eg,3,537,16541
3498216,RBZ_kMjowV0t6_nv2UKaDQ,TFbjOStRAeeAXTR2Is1R2g,5,599,20301
4311314,M_DpPbMpAPU9ZCjVImMk4Q,tTR9GQbdC-rEHNsECmSWRw,2,835,1547
1454865,djpMXOA1ic5wv3FPtubHNw,0ORDYMDX027EhfsoFOkNcQ,2,283,9169
2767996,PeLGa5vUR8_mcsn-fn42Jg,HfApX8Ps1T-PpmwIVTo0iw,5,413,16117
3055971,tH0uKD-vNwMoEc3Xk3Cbdg,pooAgpZJn79L7JTgcK-o-Q,2,533,17436
2523410,c3_AdjAlMy4EJYQhuXADgA,KwqWSF4o7Jl30hBclJB2MA,5,473,14824
4274780,O11n5wP5sq_NtxEGF6dwMA,K0j_Znzin0jShXVnpvW86A,4,827,10161
1603297,8DEyKVyplnOcSKx39vatbg,DB9BRdu7is0AK1DvcuKlcw,5,235,3220
4412155,AyCmU_AJSBVRjQs9qnucig,FogTa-wmjhVnJCoTiaxvZA,5,851,1728
2841631,bDmgUoxWVM4IcXAYlkhoLQ,GDmTbkx3y3cQLtnoKAi5Xg,4,538,16553
2093613,FRTed_TjXG-ocDy-638tGQ,W2CzAePJakvARgoQuohbOA,5,396,2940
1477471,JVJOfFqPmZEvkRznzF8w-w,gpwq15g8M3xMSpy2RL2HRg,4,291,9414
3671956,cQrnxjgVBhjAcOJttw48aw,0CB7YB1qRSWLQvMbHw3Fmw,5,709,10915
5178055,BTxxGYdw8CNV7UZGc9YU1Q,Q4JSuYfgE7JdbFe1yG1FLQ,4,989,6927
476527,gwIqbXEXijQNgdESVc07hg,9HC5xHX8QE8VmGd-wCKEaA,3,94,3947
2495630,KCcGBudPGBLoviv5BbPiXQ,0xyqLvtr0Zbr4G-gML-QmQ,5,465,14652
3649456,PKEzKWv_FktMm2mGPjwd0Q,EnCIojgP5KTr1leaysFE3A,5,411,10181
3347406,9VwMmu12Rx9jWyDumWAbew,ar3s7wr7p2IlFxI3SwVuMQ,4,646,1910
4252936,UDFIZXP0kOb2xKoYToTS6w,oDGpzHa92uTZXfwNQ1khsA,4,814,23915
2681912,PKEzKWv_FktMm2mGPjwd0Q,XXW_OFaYQkkGOGniujZFHg,4,411,5203
4151290,-3PTUP443q6hQESLKSu95w,D4mjIxNRmC7ZTlLFVxSyuQ,1,797,22948
1681641,YRcaNlwQ6XXPFDXWtuMGdA,sJ0MYSAIVK28cMzh-s-NPA,3,321,10546
2200563,PeLGa5vUR8_mcsn-fn42Jg,EhSXU5-sUR7QRZt11PHl0w,2,413,6758
3344536,tH0uKD-vNwMoEc3Xk3Cbdg,QMKgn9p_hRUlumBDAAfWlA,5,533,9074
1843377,MFnXQb1R1IGLL_-W4oflJw,tjw1yJdmatifLYHbsI9HGA,2,357,10553
1602291,pvwEROiu2kfTqyp6cG2HIA,ki4p4hSlGf9sXzS-ZVXxUw,2,296,10091
3354013,-8rSnT5ztVk6vmTDkxTqsQ,Lsy_RA1xk9qHFLzLNWKBww,2,606,19473
2573261,53JHz4dbMg9JfuzakOZK4A,vZdGhVPSJpX_w7U7WugBMA,5,433,4446
213499,dIIKEfOgo0KqUfGQvGikPg,DM2KbOWsqc70iHYB5qIqvA,5,43,1968
2985333,FJBujph2sgryNCd7EItcTg,DL7V1_chkWkZtyG4_xNYfw,4,564,4388
1540450,Rzf35jKV8e8EJdssrae_AA,BGGQOJQTQerEQu0kHbT_UQ,4,202,59
1591391,neMi0e3dZaUtX7Sg-3Qytw,urPV81KJZZVTaZ8_JU71_w,3,312,9936
3040922,osQ4bMibJLmMPAtovvEkJw,bWJdRgTROygw8qX1oVfx9A,5,573,17336
2328647,JY_--xgbF2WYzGywcFKf0A,RAKSBqeNb-p_ZABwAWH_jA,5,435,13860
2417917,PKEzKWv_FktMm2mGPjwd0Q,lokPfoken16iTeAJ2PAwmQ,3,411,12439
279851,MopyJvrcBSgQYfyA4wyP7w,T4OvU9iSqGnZ1g69QUG7Gw,3,53,2264
3252400,RBZ_kMjowV0t6_nv2UKaDQ,xyMZdF9Xh9N6il831_Czsg,4,599,2751
290174,1DsuFRjdW0gDA23Xswzoqg,RtXj1StQUbCMEmxRR10Bqg,4,57,2390
1877452,YRcaNlwQ6XXPFDXWtuMGdA,Hlbv_mR8R_MFZYwcc4f6TA,2,321,11788
3510906,iTxPwAK3uqAIg1YtB2nFKw,_tCJuWDcAtyd_XWoRm4u1A,3,672,20322
983132,vJGLEHyhCs9V-5fAe-xx3w,mMU1mX51eF17IHDR-z4L1A,3,168,6607
5047148,Bf-X9oxiiRvzgrwguUWoeg,RbuSogYZ06XHlUWDVaYyBg,3,963,19811
2481273,nzsv-p1O8gCfP3XijfQrIw,mGjyaCZUVvFhO8nolbDdnQ,3,447,14437
4231226,Ga9DnmdmhE0Zzs_jRtmrfA,NjjHgGqhrUfZNK1TMcxTQw,4,819,23689
4562871,4wp4XI9AxKNqJima-xahlg,9yRS-SNzkfmThx2JJoilwA,5,877,24736
3776680,RBZ_kMjowV0t6_nv2UKaDQ,MgHWbwuxxb_txhI3lK_bKg,4,599,19690
3852019,JRqMFKGxx6DnTGZrxwQZaA,D2ojX9bvE0_-aIj9BhdZZA,4,736,2233
4617474,bpgbVPJcG-wQ4cNBcPPIxw,75ibA4xCKllkq97xsSe1Jw,4,892,2431
1200082,6ehZ3X1gaHe-fxzndNRweA,rxSt9ffmCtoFXEcSYERDuA,4,212,7824
210875,dIIKEfOgo0KqUfGQvGikPg,KjxOqxEDK0woF1l1kZ_nSA,5,43,1438
4163857,MLf4JUa1uzQkDLrBJ5yJHA,DwmAsemahJywywhuqv5J1Q,4,802,14220
202288,iN7T3vQoC3v_MPs2TzH5Zw,BbDOZkLrk40o21W6DLa1Dg,4,38,1185
710133,m7z-tX6XDZ27xGhGjnI21w,BSchC5THOB0MFmzJTEqAnQ,3,127,5299
3760293,4PQhC-zTQ4ACEN0-r39JuQ,eI1ZHGOr2Pus842KrZD5ZQ,3,714,2349
1472125,Rzf35jKV8e8EJdssrae_AA,YjAo1DBb0YuPE_RWmhNyrA,3,202,1846
1946654,-50XWnmQGqBgEI-9ANvLlg,fL-b760btOaGa85OJ9ut3w,3,367,7497
4368663,dqKGX-Zz61Cz62S86mHNmg,SWY3zdYqwn6JfDQLL0zL9A,3,841,24323
213575,dIIKEfOgo0KqUfGQvGikPg,bUIvPsnRRbDc4kaHHVV-RQ,4,43,2036
4295175,UDFIZXP0kOb2xKoYToTS6w,lHEOAopruoZHHmwlGYyVjA,3,814,24118
3807330,oXvYpri1ofscaiEqmCjknA,DN4FY9ZLe4TGPtGtQtNhaw,4,727,21915
922450,FY1vw4FEvJkYGvWUuoGMeA,nnDLapJk1z2NJE0-XzwMlQ,3,183,6430
5155745,#NAME?,1hNpOpv0kLJsLvgUxBUVrQ,5,982,27247
4181066,oIxsWOWytMmV4bf_ffo01w,PpyM9QsDbpx4mOaUeOll4w,4,755,23158
2351857,PKEzKWv_FktMm2mGPjwd0Q,v0byOL8VL6v6muGa1anxFA,5,411,11510
3276056,ehzvSXsijzgxsYHvXeaS-Q,73lJH526BGWyDoR6lYZofA,5,628,18817
4462998,bOM7sIuB_yjHm46shPacoQ,tLNo5uopX-Qilyn1avuffg,5,855,24425
3852008,JRqMFKGxx6DnTGZrxwQZaA,SHFlELFcEcAOJv_fTAKChQ,5,736,6114
212779,dIIKEfOgo0KqUfGQvGikPg,a8hu06rFnwILU4Y6sgqW_A,4,43,1709
1189072,8DEyKVyplnOcSKx39vatbg,mDoLWEOFmxcQ5TAPqxoJLg,3,235,7769
4729247,PXe-x5SAMzAEn8EOBCVgeA,D1IAnyb8oywXFhSGSRoC7g,4,912,25892
3265144,PKEzKWv_FktMm2mGPjwd0Q,4tiFtmGNFcvKRSPXPVT8Hw,3,411,14956
1822515,#NAME?,xOSGQvfkjRjza2mU7CKrew,4,353,11366
3851210,jrqE4Jx-boDAxj4X7CLStQ,ARWLV46iIa3Dvt1y8-SPpA,4,741,1234
1189043,8DEyKVyplnOcSKx39vatbg,q3dJQtwZQrrurNT-1bNKgQ,4,235,7495
2012800,vwi68eg4bmJHMSYq3jP2OQ,oVuvM9YLTSiA40fZRmnrIA,5,366,2055
1727212,tCbEkK11lnqeaNVkhlurrQ,WoNM6Nc2O8VdTgOwwOJhBQ,4,301,10842
2660802,53JHz4dbMg9JfuzakOZK4A,aSB_HTwUzvN50-Rv9YiWSg,5,433,4490
4562920,4wp4XI9AxKNqJima-xahlg,TabGgpRrdIis5LDC70TIqg,4,877,24768
724501,m7z-tX6XDZ27xGhGjnI21w,9GKi6rHN_0FRdcVahyIOXQ,3,127,5408
3090251,IRc32xCXlHDQjezcG5jj2Q,Q-5sqRN6p4B9dgUQKA4hTw,1,580,17558
869998,vJGLEHyhCs9V-5fAe-xx3w,jEo7kE5m30Ty0Kts-gycJw,4,168,5978
3514590,ZNkpsi353TRp2AhFFT9V-Q,h39PkiW3Zt0N_syoRsKbGQ,4,673,7422
2474071,0kyHpXgvVVH-xvU9hgzV8A,wKvvX7nls576gHPyzKgZ3w,5,460,14412
750285,m7z-tX6XDZ27xGhGjnI21w,UU7kUVUc4PNT7wPSz69Clg,3,127,5490
676456,U6dOdPkWJ-ng0KXzikTEDw,5gl2GLgimBz1-Q-uXji_Rw,4,128,5121
3166615,4InQPZ5xc4rZMRxDGYdJZw,nmskchSGJAAMibdmela06Q,2,602,6069
3184378,UhlXS6NdA5k4SRunpcKHJw,EIMcfTgbWcbkIGajmPg_pw,4,607,18074
1611181,TbhyP24zYZqZ2VJZgu1wrg,wJK311GrpDS9KSaPdz27hQ,5,153,10213
3262795,-8rSnT5ztVk6vmTDkxTqsQ,QD1cjsSFtktPNtUDJWb--Q,3,606,12826
7286,NwxF1Ftc-4P5Pl_SSXThQA,_WtxQbDK7B-ExGdeG-2j6Q,5,1,205
3106739,zgV0ZroIF956gw4cul8MHA,KWBCsxyH7OxsibiY95fx2g,4,521,17622
4841347,tw1YfWwGJffPlUNTl_w1fw,_-DzOH5j-PbRrMf_Nm6w-Q,5,920,26043
3013033,PKEzKWv_FktMm2mGPjwd0Q,bvow46stEejfxnnqEKTAyQ,4,411,2289
3195677,#NAME?,#NAME?,3,572,18215
290255,1DsuFRjdW0gDA23Xswzoqg,w1fJzm0ladnhvT7Jc0MJ6w,5,57,2463
1324054,TbhyP24zYZqZ2VJZgu1wrg,9JuVgiTUwrfweitp_flZbg,4,153,8517
2268259,PKEzKWv_FktMm2mGPjwd0Q,9R2UXiCt1DgV8Yhm3WX2KA,4,411,13549
3616500,H7fr4A3OlKtDr-sNn8BIlw,cNEMXz1IWVv9YweDNlWi0Q,5,698,20018
